id	ownerInstitutionCode	basisOfRecord	catalogNumber	recordedBy	individualCount	lifeStage	behavior	year	month	day	fieldNotes	eventRemarks	country	stateProvince	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	scientificName	genus	vernacularName
	Endangered Wildlife Trust	HumanObservation	6716	Unknown	30	Adult	Unknown	1998	5	25		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.49306	29.85417	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6717	Unknown	48	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.34722	28.97083	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6718	Unknown	29	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.34861	28.97083	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6719	Unknown	6	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.60611	29.37167	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6720	Dr Odendaal	2	Adult	Unknown	1998	10	22		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-27.89583	30.82194	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6721	Lee-ann Dorning	10	Adult	Unknown	1998	4	23		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.13611	29.23889	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6722	SACF	18	Adult	Unknown	1998	9	1		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.26528	29.68944	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6724	Unknown	14	Adult	Unknown	1998	6	21		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.29944	30.00694	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6725	Unknown	7	Adult	Unknown	1998	7	13		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.74056	29.52389	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6726	Unknown	96	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.55139	29.19083	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6727	Unknown	20	Adult	Unknown	1998	3	18		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.12083	29.12500	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6728	Unknown	29	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.36028	29.12500	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	KwaZulu-Natal Crane Foundation	HumanObservation	6729	Helena	10	Adult	Unknown	1998	10	13		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.24028	29.69167	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6730	Unknown	8	Adult	Unknown	1998	7	28		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.26389	29.69167	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6731	P. Martens	25	Adult	Unknown	1998	4	23		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.47361	29.75833	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6732	Guy	24	Adult	Unknown	1998	4	25		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.22917	29.77500	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6733	Unknown	55	Adult	Unknown	1998	7	13		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.82083	29.37556	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6734	Pierre LeSuur	13	Adult	Unknown	1998	4	20		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.43333	29.89306	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6735	Unknown	29	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.51111	29.47722	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6736	W.Muir	12	Adult	Unknown	1998	7	1		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.33611	29.14444	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6737	Unknown	22	Adult	Unknown	1998	12	15		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.13333	29.24444	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6738	Unknown	80	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.26111	29.42778	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6739	W.Muir	12	Adult	Unknown	1998	7	2		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.33611	29.01111	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6740	Unknown	21	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.49611	29.47806	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6741	Unknown	25	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.36861	29.11167	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6742	Unknown	38	Adult	Unknown	1998	7	13		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.71083	29.52861	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	KwaZulu-Natal Crane Foundation	HumanObservation	6743	Helena	10	Adult	Unknown	1998	10	13		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.25417	29.69583	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6744	Unknown	7	Adult	Unknown	1998	3	31		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.48333	29.81250	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6745	R Hancock	37	Adult	Unknown	1998	7	20		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.29861	29.92917	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6746	Unknown	20	Adult	Unknown	1998	3	18		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.12500	29.01250	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6747	Unknown	112	Adult	Unknown	1998	7	13		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.09361	29.28000	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6748	Unknown	42	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.00722	29.81333	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6749	Unknown	6	Adult	Unknown	1998	7	28		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.25278	29.68056	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6750	G. Simmonds	52	Adult	Unknown	1998	9	29		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.22083	29.78056	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6751	Greg Simmons	12	Adult	Unknown	1998	4	16		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.21250	29.78056	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6752	Unknown	6	Adult	Unknown	1998	6	29		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.47778	29.81389	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6753	Unknown	37	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.33556	29.18083	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6754	Glenn Ramke	1	Adult	Unknown	1998	10	18		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.16944	30.56444	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6755	Greg Simmons	52	Adult	Unknown	1998	5	21		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.21389	29.78111	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6756	Unknown	26	Adult	Unknown	1998	7	13		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.73056	29.54806	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	KwaZulu-Natal Crane Foundation	HumanObservation	6757	Helena Wilkins	2	Adult	Unknown	1998	5	19		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.11667	30.43194	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6758	Unknown	2	Adult	Unknown	1998	10	22		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.11667	30.43194	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6759	Unknown	6	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.32750	29.46528	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6760	Unknown	77	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-30.32750	29.46528	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6761	Greg Simmons	30	Adult	Unknown	1998	5	27		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.21667	29.78194	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6762	Greg Simmons	24	Adult	Unknown	1998	4	23		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.21389	29.78194	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6763	Alistair (Umgeni Water)	11	Adult	Unknown	1998	5	25		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.48750	29.81528	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6764	Alistair (Umgeni Water)	6	Adult	Unknown	1998	5	25		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.48194	29.81528	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6765	A Stradford	40	Adult	Unknown	1998	9	27		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.28333	29.91528	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6766	R. Butcher	37	Adult	Unknown	1998	12	31		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.41389	29.94861	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6767	Unknown	12	Adult	Unknown	1998	6	26		Flock (single species)	South Africa	Eastern Cape	Unknown		-30.35889	29.13250	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6768	G. Simmonds	14	Adult	Unknown	1998	9	29		Flock (single species)	South Africa	KwaZulu-Natal	Unknown		-29.21806	29.78250	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6850	Unknown	3	2 Adults, 1 Juvenile	Feeding	1998	1	15		Family group	South Africa	KwaZulu-Natal	Unknown		-29.15833	30.57083	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6854	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	KwaZulu-Natal	Unknown		-30.11806	29.23333	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	KwaZulu-Natal Crane Foundation	HumanObservation	6855	Helena	2	Adult	Unknown	1998	10	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.21667	30.33333	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6856	Nick	2	Adult	Unknown	1998	12	10		Pair	South Africa	KwaZulu-Natal	Unknown		-29.45000	30.35000	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6857	Unknown	2	Adult	Unknown	1998	5	18		Pair	South Africa	KwaZulu-Natal	Unknown		-29.18250	30.56667	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6858	Unknown	2	Adult	Unknown	1998	5	23		Pair	South Africa	KwaZulu-Natal	Unknown		-29.22500	29.76667	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6859	Unknown	3	2 Adults, 1 Juvenile	Unknown	1998	4	2		Family group	South Africa	Eastern Cape	Unknown		-33.23333	23.78333	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6860	Unknown	2	Adult	Unknown	1998	5	23		Pair	South Africa	KwaZulu-Natal	Unknown		-29.20278	29.78333	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6861	Unknown	2	Adult	Unknown	1998	2	26		Pair	South Africa	KwaZulu-Natal	Unknown		-29.45833	29.93333	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6862	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-30.09528	29.20167	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6863	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	Eastern Cape	Unknown		-30.27778	29.01944	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6864	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.64833	30.01944	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6865	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	Eastern Cape	Unknown		-30.33389	29.13750	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6866	P.Young	2	Adult	Unknown	1998	9	29		Pair	South Africa	KwaZulu-Natal	Unknown		-29.45833	30.35417	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6867	D.Cox	2	Adult	Unknown	1998	10	19		Pair	South Africa	KwaZulu-Natal	Unknown		-29.28056	29.83750	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6868	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.67389	29.92083	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6869	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.93667	29.37194	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6870	Dr Odendaal	2	Adult	Unknown	1998	10	22		Pair	South Africa	KwaZulu-Natal	Unknown		-27.89583	30.82194	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6871	Unknown	2	Adult	Unknown	1998	5	1		Pair	South Africa	KwaZulu-Natal	Unknown		-29.26250	30.25556	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6872	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	Eastern Cape	Unknown		-30.29333	29.10583	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6873	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.76806	29.58972	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6874	Stoffel	2	Adult	Unknown	1998	8	12		Pair	South Africa	Mpumalanga	Unknown		-27.30556	30.52500	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6875	Unknown	2	Adult	Unknown	1998	5	27		Pair	South Africa	KwaZulu-Natal	Unknown		-29.20139	29.79167	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6876	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.53472	29.70889	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6877	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	KwaZulu-Natal	Unknown		-30.37417	29.44278	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6878	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	Eastern Cape	Unknown		-30.36667	29.15972	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6879	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.86528	29.34361	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6880	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	KwaZulu-Natal	Unknown		-30.58056	29.36056	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6881	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.67389	30.01111	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6882	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.83278	29.57778	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6883	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.89611	29.37833	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	KwaZulu-Natal Crane Foundation	HumanObservation	6884	Helena	2	Adult	Unknown	1998	7	3		Pair	South Africa	KwaZulu-Natal	Unknown		-29.13333	30.01250	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6885	Unknown	2	Adult	Unknown	1998	5	27		Pair	South Africa	KwaZulu-Natal	Unknown		-29.18194	29.77917	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6886	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	KwaZulu-Natal	Unknown		-30.10000	29.19722	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6887	Unknown	2	Adult	Unknown	1998	5	23		Pair	South Africa	KwaZulu-Natal	Unknown		-29.24028	29.71389	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6888	Unknown	2	Adult	Unknown	1998	5	27		Pair	South Africa	KwaZulu-Natal	Unknown		-29.23750	29.76389	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6889	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	KwaZulu-Natal	Unknown		-30.27111	29.44778	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6890	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	Eastern Cape	Unknown		-30.27500	29.01528	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6891	Unknown	2	Adult	Unknown	1998	6	26		Pair	South Africa	KwaZulu-Natal	Unknown		-30.14444	29.24861	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6892	Unknown	2	Adult	Unknown	1998	7	13		Pair	South Africa	KwaZulu-Natal	Unknown		-29.67972	29.48194	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6893	Unknown	2	Adult	Unknown	1998	5	18		Pair	South Africa	KwaZulu-Natal	Unknown		-29.18222	30.56528	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6894	Unknown	2	Adult	Unknown	1998	5	18		Pair	South Africa	KwaZulu-Natal	Unknown		-29.18250	30.56556	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	6895	Unknown	4	2 Adults, 2 Juveniles	Unknown	1998	2	26		Family group	South Africa	KwaZulu-Natal	Unknown		-29.27722	30.01667	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6928	Neal Bodger	1	Adult	Unknown	1998	10	24		Single	South Africa	KwaZulu-Natal	Unknown		-29.73750	30.65556	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6929	N Bodger	1	Adult	Unknown	1998	12	29		Single	South Africa	KwaZulu-Natal	Unknown		-29.73750	30.65556	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6930	Unknown	1	Adult	Unknown	1998	11	30		Single	South Africa	KwaZulu-Natal	Unknown		-28.75972	31.97361	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	6936	Unknown	46	Adult	Feeding	1998	10	19			South Africa	Free State	Unknown		-27.64806	29.49972	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	6938	Unknown	5	3 Adults, 2 Juveniles	Flying	1998	6	18			South Africa	Mpumalanga	Unknown		-25.60056	30.10722	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
